    0.0     68.02      0.00
   20.0     95.50     98.48
   40.0     92.46     97.40
   60.0     90.67     96.32
   80.0     89.38     95.24
  100.0     88.38     94.15
  120.0     87.56     93.07
  140.0     86.85     91.99
  160.0     86.24     90.91
  180.0     85.70     89.83
  200.0     85.21     88.75
  220.0     85.17     84.38
  240.0     84.35     86.56
  260.0     83.97     85.48
  280.0     83.61     84.41
  300.0     83.28     83.33
  320.0     82.97     82.25
  340.0     83.08     77.90
  360.0     82.78     76.73
  380.0     82.50     75.57
  400.0     82.24     74.40
  420.0     81.58     76.58
  440.0     81.35     75.50
  460.0     81.12     74.43
  480.0     80.91     73.36
  500.0     80.70     72.28
  520.0     80.49     71.21
  540.0     80.30     70.14
  560.0     80.10     69.06
  580.0     79.92     67.99
  600.0     79.74     66.92
  620.0     79.56     65.84
  640.0     79.39     64.77
  660.0     79.23     63.70
  680.0     79.06     62.62
  700.0     78.91     61.55
  720.0     78.75     60.48
  740.0     78.60     59.40
  760.0     78.45     58.33
  780.0     78.30     57.26
  800.0     78.16     56.18
  820.0     78.07     55.10
  840.0     77.93     54.03
  860.0     77.80     52.96
  880.0     77.67     51.89
  900.0     77.53     50.83
  920.0     77.41     49.76
  940.0     77.28     48.69
  960.0     77.16     47.62
  980.0     77.03     46.56
 1000.0     76.91     45.49
 1020.0     76.80     44.42
 1040.0     76.68     43.35
 1060.0     76.57     42.29
 1080.0     76.45     41.22
 1100.0     76.34     40.15
 1120.0     76.23     39.09
 1140.0     76.12     38.02
 1160.0     76.01     36.96
 1180.0     75.91     35.89
 1200.0     75.80     34.82
 1220.0     75.70     33.75
 1240.0     75.60     32.69
 1260.0     75.50     31.63
 1280.0     75.39     30.56
 1300.0     75.29     29.50
 1320.0     75.20     28.43
 1340.0     75.10     27.37
 1360.0     75.00     26.31
 1380.0     74.91     25.24
 1400.0     74.81     24.18
 1420.0     74.72     23.11
 1440.0     74.63     22.05
 1460.0     74.54     20.99
 1480.0     74.44     19.92
 1500.0     74.35     18.86
 1520.0     74.26     17.80
 1540.0     74.18     16.74
 1560.0     74.09     15.67
 1580.0     74.00     14.61
 1600.0     73.91     13.55
 1620.0     73.83     12.48
 1640.0     73.74     11.42
 1660.0     73.66     10.36
 1680.0     73.57      9.30
 1700.0     73.49      8.24
 1720.0     73.41      7.18
 1740.0     73.33      6.12
 1760.0     73.24      5.06
 1780.0     73.16      4.00
 1800.0     73.08      2.93
 1820.0     73.01      1.87
 1840.0     72.93      0.81
 1860.0     72.85     -0.25
 1880.0     72.77     -1.31
 1900.0     72.69     -2.37
 1920.0     72.61     -3.43
 1940.0     72.54     -4.49
 1960.0     72.46     -5.55
 1980.0     72.38     -6.61
 2000.0     72.31     -7.67
 2020.0     72.23     -8.73
 2040.0     72.16     -9.79
 2060.0     72.09    -10.85
 2080.0     72.01    -11.91
 2100.0     71.94    -12.97
 2120.0     71.87    -14.03
 2140.0     71.79    -15.09
 2160.0     71.72    -16.15
 2180.0     71.65    -17.21
